scenario,lambda_star,bottleneck_argmin,bottleneck_near_set,bottleneck_class,near_set_size,runner_up_margin,stage2_satisfaction,stage3_variation,feasibility_tolerance,draw
combined,0.8291984448868339,source:21,source:21,source,1,0.002335720672805916,0.9377439705230832,12.01384457901812,1e-09,188.0
combined,0.773772002565722,source:22,source:22,source,1,0.03190700363213325,0.9018685806402637,15.002273067565865,1e-09,189.0
combined,0.8221294928811596,source:23,source:23,source,1,0.011713035600702764,0.9303613179337912,12.97994127260389,1e-09,190.0
combined,0.8463385583510937,edge:25:K6,edge:25:K6,edge,1,0.011750264667128842,0.9647989382577168,12.579526418089515,1e-09,191.0
combined,0.716601566517188,source:23,source:23,source,1,0.029298834347600666,0.8938655653008797,20.455351244370515,1e-09,192.0
combined,0.8112872938163253,source:22,source:22,source,1,0.005675322866758782,0.910375255280051,12.499909708816066,1e-09,193.0
combined,0.7479313140466838,source:23,source:23,source,1,0.03663555939216908,0.9097035220958698,15.678058508037772,1e-09,194.0
combined,0.7754376776724055,edge:16:K5,edge:16:K5,edge,1,0.006772639674495917,0.9215813662100264,14.152263252423671,1e-09,195.0
combined,0.7808080191566859,source:26,source:26,source,1,0.0013709682379017,0.893012821683838,13.200724554612046,1e-09,196.0
combined,0.7399580986202609,edge:26:K6,edge:26:K6,edge,1,0.06910857452172373,0.9142811977022149,13.531361075939644,1e-09,197.0
combined,0.8063056952523887,edge:11:K6,edge:11:K6,edge,1,0.0037515661216709073,0.9264923317550514,12.948635140737762,1e-09,198.0
combined,0.7351693893041256,source:18,source:18,source,1,0.01183592225606912,0.8933999001482233,23.45554851560711,1e-09,199.0
combined,0.7958360655856798,edge:11:K6,edge:11:K6,edge,1,0.010543431332725268,0.9283156779178146,14.896440778396723,1e-08,200.0
correlated,0.6583904717603092,source:23,source:23,source,1,0.015512895055850063,0.846894594731468,30.62471053722799,1e-09,1.0
correlated,0.651218499498309,source:18,source:18,source,1,0.00138152331107796,0.8278674792044374,41.16228767582822,1e-09,2.0
correlated,0.6728830514193401,source:21,source:21,source,1,0.028566201264621845,0.8633691815256693,19.010898995080776,1e-09,3.0
correlated,0.6633260935931067,source:24,source:24,source,1,0.049880021914133765,0.8790913444608809,36.035577654452666,1e-09,4.0
correlated,0.720337416339627,source:26,source:26,source,1,0.11354894844092332,0.9605751246524642,16.896133297892383,1e-09,5.0
correlated,0.6963428677861906,source:21,source:21,source,1,0.026607335930107043,0.8651289788430655,27.100940606972998,1e-08,6.0
correlated,0.6636394365907915,source:21,source:21,source,1,0.0028631966839338203,0.8523578229104626,43.07463794675339,1e-09,7.0
correlated,0.6511711262407246,source:22,source:22,source,1,0.06877911781478904,0.8651638351384753,26.236759447828916,1e-09,8.0
correlated,0.6477700748747803,source:23,source:23,source,1,0.009642540726632006,0.8651146463336451,38.143460793888465,1e-09,9.0
correlated,0.7004236289396716,source:24,source:24,source,1,0.007712136221935051,0.8829816501283476,18.291592382332695,1e-09,10.0
correlated,0.6390164596530776,source:19,source:19,source,1,0.0005968295206658762,0.8654326288035177,41.707963808175535,1e-09,11.0
correlated,0.6903546313166756,source:21,source:21,source,1,0.08030441662856243,0.9011032453201389,22.09073622269127,1e-09,12.0
correlated,0.6609666926426074,source:21,source:21,source,1,0.1883508435127755,0.9113908461617678,29.94215729507843,1e-09,13.0
correlated,0.650414436876163,source:22,source:22,source,1,0.027966133817227613,0.8488147453526133,22.321874496016168,1e-09,14.0
correlated,0.6551489573446926,source:23,source:23,source,1,0.15880105733746894,0.9114113758027497,34.44380426775585,1e-09,15.0
correlated,0.7237267135094155,source:20,source:20,source,1,0.013343567537795408,0.9080273702857071,31.581115658835028,1e-09,16.0
correlated,0.6362367057651223,source:19,source:19,source,1,0.30453621914722306,0.9228248490817368,25.74766460886933,1e-09,17.0
correlated,0.6470116035942536,source:20,source:20,source,1,0.07531494570183189,0.9102165274024498,35.00423784136366,1e-09,18.0
correlated,0.6543856704618324,source:20,source:20,source,1,0.1238332742485073,0.8911402156554924,30.70921904570686,1e-09,19.0
correlated,0.7094374162454948,source:24,source:24,source,1,0.021195342105636526,0.8798417108633408,27.856215618979927,1e-09,20.0
correlated,0.6697825849687672,source:25,source:25,source,1,0.04862350245099928,0.8866932172467534,36.84495967182697,1e-09,21.0
correlated,0.6815380282143877,source:26,source:26,source,1,0.1193824334261454,0.9102484252605946,29.80286780516068,1e-09,22.0
correlated,0.6815338766999472,source:24,source:24,source,1,0.010229787380766407,0.8739305147889352,35.18968704104598,1e-09,23.0
correlated,0.6360474876257187,source:24,source:24,source,1,0.016066118466233292,0.8252682418818703,38.67431497209704,1e-09,24.0
correlated,0.6693714142287616,source:23,source:23,source,1,0.0005401478075183908,0.9080590728063157,17.75696925482344,1e-09,25.0
correlated,0.6375610261095715,source:21,source:21,source,1,0.017198930103186853,0.8790738018381888,33.41085067453958,1e-09,26.0
correlated,0.6442370850354706,source:19,source:19,source,1,0.0666839317682186,0.9023135520364056,30.377747854186044,1e-09,27.0
correlated,0.7370256430836439,source:25,source:25,source,1,0.04007214290071005,0.9191983538301376,21.958296866625336,1e-09,28.0
correlated,0.6371281424255615,source:23,source:23,source,1,0.13848706058245475,0.8621464027827319,29.53894409494613,1e-09,29.0
correlated,0.6537646475503793,source:21,source:21,source,1,0.010647518109376128,0.9203807940118809,33.74252695183212,1e-09,30.0
correlated,0.6814844021845055,source:18,source:18,source,1,0.09494723603589622,0.9016845328585128,31.44933352535049,1e-09,31.0
correlated,0.6402811119863064,source:22,source:22,source,1,0.14502956589460766,0.8859528552660274,21.56614683395226,1e-09,32.0
correlated,0.6761990384824951,source:24,source:24,source,1,0.036715869647130195,0.9066092592135805,33.437029528573525,1e-09,33.0
correlated,0.6590422353064498,source:25,source:25,source,1,0.040897133808817876,0.8863400429422547,36.0454976191852,1e-09,34.0
correlated,0.6393545915295502,source:23,source:23,source,1,0.07075074599830114,0.890083624820266,35.52763453990455,1e-09,35.0
correlated,0.6999240452542148,source:23,source:23,source,1,0.13088857622398994,0.938700121562072,24.472404851314433,1e-09,36.0
correlated,0.6705604889038297,source:21,source:21,source,1,0.08147937732871006,0.8727204963047375,24.182103641311137,1e-09,37.0
correlated,0.6614935534754046,source:19,source:19,source,1,0.04814694812720936,0.9257796144941778,27.180037760693775,1e-09,38.0
correlated,0.6997213993344754,source:23,source:23,source,1,0.01087649334191607,0.9094412811861781,26.671533907066586,1e-09,39.0
correlated,0.6522072253136502,source:24,source:24,source,1,0.08543680315987644,0.887689604170773,34.86399008594856,1e-09,40.0
correlated,0.6593472762587869,source:20,source:20,source,1,0.10662234311766504,0.9038619014315329,28.064085559743944,1e-09,41.0
correlated,0.7120573014919057,source:26,source:26,source,1,0.021738299078198832,0.899144462827071,48.34945248345176,1e-09,42.0
correlated,0.6878508665826744,source:25,source:25,source,1,0.07925590888393659,0.9331245763857438,32.53720406263422,1e-09,43.0
correlated,0.6707880013009946,source:18,source:18,source,1,0.011289538685970628,0.8713708218390145,35.9060828524107,1e-09,44.0
correlated,0.6793104974594083,source:21,source:21,source,1,0.02213534056759389,0.8934969067075335,41.79549387373201,1e-09,45.0
correlated,0.7818997233841756,source:13,source:13,source,1,0.02342849846777284,0.9400186099018812,23.74349329913326,1e-09,46.0
correlated,0.7732731613630273,source:18,source:18,source,1,0.008652500472042446,0.9014976733483443,23.899164951571542,1e-09,47.0
correlated,0.6969425863048704,source:20,source:20,source,1,0.08113286035016931,0.9105461791747591,33.37437778973832,1e-09,48.0
correlated,0.7125357128205427,source:24,source:24,source,1,0.0865603027731397,0.9258227725335587,22.161123194471255,1e-07,49.0
correlated,0.7923723237121115,source:11,source:11,source,1,0.00867889856388731,0.9446108878553129,25.184026915873805,1e-09,50.0
correlated,0.6676260034436812,source:23,source:23,source,1,0.1227083106844664,0.911685336840063,27.47183807191058,1e-09,51.0
correlated,0.6703429742101404,source:23,source:23,source,1,0.001383182057431516,0.9044707304059978,41.622599376392266,1e-09,52.0
correlated,0.6716958072275764,source:25,source:25,source,1,0.10728096463152458,0.9405578297563273,24.713107759259927,1e-09,53.0
correlated,0.6909014092918122,source:20,source:20,source,1,0.030046078246752254,0.8873524007716017,27.13070985732214,1e-09,54.0
correlated,0.813092139522839,edge:11:K6,edge:11:K6,edge,1,0.0005812245878450374,0.9154539784666038,22.62076799872349,1e-09,55.0
correlated,0.6534462541478605,source:22,source:22,source,1,0.14410780333852224,0.9043458650937862,28.161505557402446,1e-09,56.0
correlated,0.7073004587623222,source:18,source:18,source,1,0.09353393689238076,0.8987580959644524,32.190671473387084,1e-09,57.0
correlated,0.6489306114324713,source:18,source:18,source,1,0.0417626622273814,0.8584903037571531,34.86708331709921,1e-09,58.0
correlated,0.7461893263320596,source:18,source:18,source,1,0.09512515256035022,0.9335699695281342,25.067734119827758,1e-09,59.0
correlated,0.6390164596530776,source:19,source:19,source,1,0.017195592809437013,0.9004066905546291,41.77446921837429,1e-09,60.0
correlated,0.7300501708146203,source:20,source:20,source,1,0.09756280996184935,0.9237772500194865,25.810458661031266,1e-09,61.0
correlated,0.6597421768182031,source:22,source:22,source,1,0.02050608287547166,0.8749150419740397,20.06646907924169,1e-09,62.0
correlated,0.713746034456358,source:19,source:19,source,1,0.06644396444978691,0.8799912544650105,31.40935441187181,1e-09,63.0
correlated,0.6801469117417084,source:24,source:24,source,1,0.043736662610634185,0.8660104950740312,30.072373440722906,1e-09,64.0
correlated,0.6555384728889926,source:22,source:22,source,1,0.009855772280066148,0.8595100987130287,27.253127696447834,1e-09,65.0
correlated,0.7886506375178358,source:24,source:24,source,1,0.035841276212579674,0.9217446226674656,25.337858546005595,1e-09,66.0
correlated,0.6674323381375286,source:23,source:23,source,1,0.18029365737670805,0.9218972117290218,29.725473117166008,1e-09,67.0
correlated,0.6719143684436698,source:21,source:21,source,1,0.019981436290455946,0.8657375425448082,33.65127974082538,1e-09,68.0
correlated,0.6883092151892819,source:24,source:24,source,1,0.04946199446165867,0.8803760546702889,20.614236046681444,1e-09,69.0
correlated,0.6365664775477955,source:22,source:22,source,1,0.05949389599575433,0.8719176317037173,24.75797620718145,1e-09,70.0
correlated,0.6609175203960242,source:19,source:19,source,1,0.09782556674167041,0.8735360659778455,36.03305485296901,1e-09,71.0
correlated,0.6859063884675811,source:20,source:20,source,1,0.14017937496888236,0.9305557724975818,27.46167849886264,1e-09,72.0
correlated,0.6937141986904007,source:20,source:20,source,1,0.0348715754074454,0.9350277563503838,31.67687860976896,1e-09,73.0
correlated,0.7553426261489622,source:22,source:22,source,1,0.00032406215882785784,0.8882216850947934,33.01942086559129,1e-09,74.0
correlated,0.6817751847645783,source:25,source:25,source,1,0.08776324247156439,0.9232014869600252,26.851447107085924,1e-09,75.0
correlated,0.6558415840952635,source:21,source:21,source,1,0.20110992779670464,0.9329225281460333,32.891468644987015,1e-09,76.0
correlated,0.6472808825738824,source:24,source:24,source,1,0.010100364464752707,0.869975622013257,27.80624296542737,1e-09,77.0
correlated,0.6647435000168557,source:22,source:22,source,1,0.1088228988030087,0.9144115941637464,37.67957954462026,1e-09,78.0
correlated,0.6863903777041238,source:21,source:21,source,1,0.03200548545121226,0.8922025574157503,30.559888858429822,1e-09,79.0
correlated,0.7473045216405039,source:22,source:22,source,1,0.013725270675771107,0.9049325623360152,28.5106934340559,1e-09,80.0
correlated,0.6479524411537131,source:20,source:20,source,1,0.00035098766604320576,0.8692373239254685,32.188512334860164,1e-09,81.0
correlated,0.7512745530070304,source:21,source:21,source,1,0.0015160784274504452,0.9209949617614333,21.195204104075952,1e-09,82.0
correlated,0.6707772051282063,source:19,source:19,source,1,0.026818228057565258,0.8646287233987171,41.68143729748506,1e-09,83.0
correlated,0.7653875319609885,source:19,source:19,source,1,0.062035728747656206,0.9362054599172352,25.332094746732327,1e-08,84.0
correlated,0.7048596338769731,source:22,source:22,source,1,0.04934037325566355,0.8977868737207372,30.16332144721391,1e-09,85.0
correlated,0.6752210721550169,source:23,source:23,source,1,0.15712710020183385,0.8965891888517381,25.41585864775778,1e-09,86.0
correlated,0.6900337107481797,source:25,source:25,source,1,0.17642253108913503,0.9480664333091289,26.308590565472578,1e-09,87.0
correlated,0.6981491906602095,source:21,source:21,source,1,0.11521028406938828,0.9085286586143893,32.60691455994125,1e-08,88.0
correlated,0.7270575389995417,source:25,source:25,source,1,0.04553174646708035,0.9361575171746799,22.086111855824722,1e-09,89.0
correlated,0.659444104382729,source:21,source:21,source,1,0.1468597615642377,0.9053520499484086,33.06168597694631,1e-09,90.0
correlated,0.7170411831384543,source:20,source:20,source,1,0.018756526666155682,0.9242076637854245,27.883590216989447,1e-09,91.0
correlated,0.6557289923978591,source:22,source:22,source,1,0.14307781291526783,0.8966507415675737,31.088644585400544,1e-09,92.0
correlated,0.6975777251186902,source:19,source:19,source,1,0.013982942696719819,0.853928375361743,19.041804264279275,1e-09,93.0
correlated,0.6375344644069443,source:24,source:24,source,1,0.04490904648698683,0.8565391763796997,36.321181820195044,1e-09,94.0
correlated,0.6346207095677882,source:18,source:18,source,1,0.22866888157708512,0.9020616279153535,32.76270488233648,1e-09,95.0
correlated,0.720337416339627,source:26,source:26,source,1,0.013716299625156162,0.910627023475359,29.646660701412166,1e-09,96.0
correlated,0.6464477415095801,source:20,source:20,source,1,0.19740776551841355,0.920482260675066,27.76984164003049,1e-09,97.0
correlated,0.683072631209797,source:25,source:25,source,1,0.11189805370415418,0.9362479273898123,24.10768400141047,1e-08,98.0
correlated,0.7032275039245899,source:22,source:22,source,1,0.07256928365020178,0.8685083159802397,32.38398981368587,1e-09,99.0
correlated,0.6479796293164888,source:18,source:18,source,1,0.04255177655542112,0.90016584685439,37.25540674159517,1e-09,100.0
correlated,0.679157878655334,source:24,source:24,source,1,0.15408071148827393,0.9044796278660386,31.506669367835656,1e-09,101.0
correlated,0.6460785648296502,source:23,source:23,source,1,0.09161373698330234,0.8760926137280332,34.246192194771346,1e-09,102.0
correlated,0.6395880741491179,source:21,source:21,source,1,0.018702213486152874,0.9096336796287026,23.18132740738412,1e-09,103.0
correlated,0.6813490867890514,source:22,source:22,source,1,0.026792685104109207,0.8553739084915742,28.613392104887104,1e-09,104.0
correlated,0.6510275434442252,source:18,source:18,source,1,0.03567841394543679,0.8940092016228008,29.487894848961705,1e-09,105.0
correlated,0.6699810666921063,source:21,source:21,source,1,0.04391953926888913,0.8891547438706134,33.887533371561695,1e-09,106.0
correlated,0.675538468921459,source:25,source:25,source,1,0.04310183734794956,0.9055625488764881,25.598935308748032,1e-09,107.0
correlated,0.6725320410426058,source:19,source:19,source,1,0.012459679779081616,0.9135912823588624,33.46474295413993,1e-09,108.0
correlated,0.646265767591095,source:21,source:21,source,1,0.030592993751662113,0.8383358781727502,27.21435730496932,1e-09,109.0
correlated,0.673851787037362,source:23,source:23,source,1,0.0653753829719295,0.9024185256046582,32.98237631820674,1e-09,110.0
correlated,0.7162596755269615,source:21,source:21,source,1,0.020241935286490015,0.9245686323040605,24.644783428830195,1e-09,111.0
correlated,0.6663945858856887,source:25,source:25,source,1,0.04979321469365376,0.8831077623090267,32.0900447561229,1e-09,112.0
correlated,0.7210266097543377,source:19,source:19,source,1,0.012732620009868223,0.8888428269778699,30.538009042199167,1e-09,113.0
correlated,0.6863903777041238,source:21,source:21,source,1,0.016179766643516245,0.8954641762969769,41.55810028119074,1e-09,114.0
correlated,0.7204589456653525,source:18,source:18,source,1,0.034687304138395714,0.9170635455803371,27.363415527237574,1e-09,115.0
correlated,0.6393879878150666,source:19,source:19,source,1,0.02662099316880055,0.8400734544696038,34.85672431827807,1e-09,116.0
correlated,0.687331789147914,source:19,source:19,source,1,0.0839065606897738,0.893365252962658,30.04393774878968,1e-09,117.0
correlated,0.6757525860737373,source:25,source:25,source,1,0.02305500266138441,0.8777714307252958,38.112627493114374,1e-09,118.0
correlated,0.717304416466355,source:18,source:18,source,1,0.05933162664860762,0.8866235182081705,19.178241146477085,1e-09,119.0
correlated,0.7300715955735422,source:19,source:19,source,1,0.12270166025654941,0.9369130212347028,21.559387067312965,1e-09,120.0
correlated,0.6859056607836527,source:26,source:26,source,1,0.012592596996602742,0.9151006755147008,26.96240912325369,1e-07,121.0
correlated,0.6686040140544985,source:20,source:20,source,1,0.03718682532918035,0.8818622046433123,30.029782679191495,1e-09,122.0
correlated,0.6486937127453152,source:21,source:21,source,1,0.028617606285590676,0.8648107723271821,40.70223554975196,1e-09,123.0
correlated,0.6774679403176018,source:25,source:25,source,1,0.00799320337150557,0.8499830690230854,32.24916806810963,1e-09,124.0
correlated,0.672559311701263,source:18,source:18,source,1,0.021930401298193035,0.8839500713433561,36.92453448837163,1e-09,125.0
correlated,0.6402811119863064,source:22,source:22,source,1,0.028880628702388392,0.844601823324008,28.57527615550497,1e-09,126.0
correlated,0.6731179854248892,source:19,source:19,source,1,0.11842626788235522,0.8820420781502056,26.43184937485624,1e-09,127.0
correlated,0.6406899974573685,source:19,source:19,source,1,0.033865883168534804,0.8892803672318264,39.60921242296757,1e-09,128.0
correlated,0.6715746890914651,source:18,source:18,source,1,0.01863208309656331,0.8540207602827016,25.91804762488135,1e-09,129.0
correlated,0.6740956713841673,source:19,source:19,source,1,0.08229954469224413,0.8811492418587158,27.147564089289812,1e-09,130.0
correlated,0.7380096829716366,source:24,source:24,source,1,0.015823323798343416,0.9016241256262714,31.40177243747994,1e-09,131.0
correlated,0.6639061065306934,source:24,source:24,source,1,0.02566732597253905,0.8854376927066191,35.22902606233069,1e-09,132.0
correlated,0.6583195625368834,source:24,source:24,source,1,0.08820594993230259,0.8865357138007866,35.36339698137947,1e-09,133.0
correlated,0.6463375883887181,source:24,source:24,source,1,0.011275848234027434,0.8470696904021581,26.77854024712547,1e-09,134.0
correlated,0.6519286582539864,source:22,source:22,source,1,0.03541845247602206,0.8464520744505383,27.42416307898072,1e-09,135.0
correlated,0.643261573465499,source:20,source:20,source,1,0.0035555695906719148,0.8394988538529509,32.794908845491946,1e-09,136.0
correlated,0.6733134113730421,source:19,source:19,source,1,0.01688539615451386,0.8878846523096251,29.162960005400272,1e-09,137.0
correlated,0.6382791942555099,source:24,source:24,source,1,0.025739086501615573,0.8467885996313241,40.63631680114275,1e-09,138.0
correlated,0.6789724062834804,source:25,source:25,source,1,0.01997753059496406,0.8551806470090131,29.39480785097852,1e-09,139.0
correlated,0.6731507596096666,source:18,source:18,source,1,0.024286471331676773,0.8518205538391139,34.38288768753915,1e-09,140.0
correlated,0.644776025854506,source:21,source:21,source,1,0.05569435679825007,0.9005206029006017,42.27948372912597,1e-09,141.0
correlated,0.6622264544174801,source:20,source:20,source,1,0.03891249279720626,0.885867969589074,32.12449986657743,1e-09,142.0
correlated,0.6388382855640482,source:24,source:24,source,1,0.050533773069724536,0.851739745329837,20.274157936211832,1e-09,143.0
correlated,0.6662819183548756,source:18,source:18,source,1,0.021309684452273322,0.9021058480022754,32.37052621323406,1e-09,144.0
correlated,0.6442182307166936,source:21,source:21,source,1,0.08615584901413682,0.8909514944216524,35.99813207965187,1e-09,145.0
correlated,0.6895006077591823,source:22,source:22,source,1,0.007794301174046369,0.8601765686266589,24.683008392488393,1e-09,146.0
correlated,0.7334279234940809,source:18,source:18,source,1,0.10571637247892647,0.9267983051336892,32.216656244743255,1e-09,147.0
correlated,0.6453240691350207,source:18,source:18,source,1,0.12416006039081588,0.925274691387543,30.528482654813637,1e-09,148.0
correlated,0.6937417758193304,source:21,source:21,source,1,0.011325886771489869,0.8595619963299892,30.7522868118576,1e-09,149.0
correlated,0.695801450770415,source:18,source:18,source,1,0.10884888750063552,0.8958026398588254,33.39179890053433,1e-09,150.0
correlated,0.6961625861799207,source:19,source:19,source,1,0.07684575379116815,0.9139305348597604,27.04544175827625,1e-09,151.0
correlated,0.6505939002794336,source:20,source:20,source,1,0.105812884410297,0.8701762355055088,26.064759900171744,1e-09,152.0
correlated,0.7825905621729209,source:18,source:18,source,1,0.0006458994661143036,0.9225387774501423,26.578497296333996,1e-09,153.0
correlated,0.6551466117932988,source:20,source:20,source,1,0.06383957208462847,0.8382250030521534,32.34129699853449,1e-09,154.0
correlated,0.6540055237908158,source:20,source:20,source,1,0.023562356430462644,0.8551108416771698,20.05069211389503,1e-09,155.0
correlated,0.6489000967835095,source:23,source:23,source,1,0.061967680882820474,0.878099296798776,41.406300983081536,1e-09,156.0
correlated,0.6981700228769624,source:25,source:25,source,1,0.09308348679943908,0.9504638768480296,26.021840523929562,1e-09,157.0
correlated,0.7027670208095195,source:23,source:23,source,1,0.16758881519204688,0.9292816520518975,22.68038232100215,1e-09,158.0
correlated,0.6920041316063591,source:25,source:25,source,1,0.09379219512628331,0.9152785662023537,41.06201087533637,1e-09,159.0
correlated,0.6831559568477443,source:19,source:19,source,1,0.0050238981344463704,0.8979304632334401,35.57246567271343,1e-09,160.0
correlated,0.7897101980194392,source:22,source:22,source,1,0.04768160082057681,0.9325737212322738,22.09466621624643,1e-09,161.0
correlated,0.7641268400040266,source:22,source:22,source,1,0.013152924286367872,0.8895090220488259,33.879540449020205,1e-09,162.0
correlated,0.8311665379070564,edge:13:K8,edge:13:K8,edge,1,0.016940366647148295,0.9723214564362096,12.290044533530107,1e-09,163.0
correlated,0.657053877789165,source:23,source:23,source,1,0.026902744815051168,0.8513112428871759,29.511400804454745,1e-09,164.0
correlated,0.7360685835311335,source:26,source:26,source,1,0.004475959959829554,0.9183397353257914,24.061407927005362,1e-09,165.0
correlated,0.6419917197062458,source:21,source:21,source,1,0.00495643787646248,0.8330734442252681,26.081374157636745,1e-09,166.0
correlated,0.6880639226893379,source:23,source:23,source,1,0.05009493317008238,0.8974469550149456,36.42924096707623,1e-09,167.0
correlated,0.6793992794733068,source:19,source:19,source,1,0.04501672947420975,0.9180378659119862,29.923264992186997,1e-09,168.0
correlated,0.6846825750602231,source:23,source:23,source,1,0.058494124100665894,0.9038688938117315,30.098565978491692,1e-09,169.0
correlated,0.6947252992074197,source:26,source:26,source,1,0.03764836985894144,0.9157834717370593,24.589438608578266,1e-09,170.0
correlated,0.7130114866437248,source:23,source:23,source,1,0.07568916407348385,0.9252890836581509,27.387333446883844,1e-07,171.0
correlated,0.837069922307422,edge:15:K5,edge:15:K5,edge,1,0.005699696559202314,0.9372176084289696,13.628905933988928,1e-09,172.0
correlated,0.6849135140347113,source:24,source:24,source,1,0.0513147950847316,0.9131084071758007,29.955015662069595,1e-08,173.0
correlated,0.7275957374199618,source:23,source:23,source,1,0.04148382014074719,0.9129719871275022,32.77509110916998,1e-09,174.0
correlated,0.6369351467148231,source:20,source:20,source,1,0.057408294741554004,0.8996685375032258,35.42683597149738,1e-09,175.0
correlated,0.6448310445635562,source:24,source:24,source,1,0.1534107544873663,0.9265714568185273,32.10731539543767,1e-09,176.0
correlated,0.6916616452222166,source:23,source:23,source,1,0.006535817797657425,0.8880668382259672,37.15127797086097,1e-09,177.0
correlated,0.6511997013766457,source:19,source:19,source,1,0.010048788634723206,0.8884037926942395,25.196314667055518,1e-09,178.0
correlated,0.6511997013766457,source:19,source:19,source,1,0.005201121769280433,0.8447341959576791,36.509150407042554,1e-09,179.0
correlated,0.6834317427982707,source:21,source:21,source,1,0.007290112479325812,0.9102333246340362,37.563752866944085,1e-09,180.0
correlated,0.7136951053834195,source:22,source:22,source,1,0.13264464589596126,0.9159661881340282,24.637762277221995,1e-09,181.0
correlated,0.6511657917972656,source:23,source:23,source,1,0.17382870670111267,0.9145897271016975,20.52063426068481,1e-09,182.0
correlated,0.7080763318758472,source:23,source:23,source,1,0.0018870337747353611,0.8775636503689276,32.44818026736261,1e-09,183.0
correlated,0.7195410972688351,source:20,source:20,source,1,0.1120670155172743,0.9336147859689771,22.821287905159686,1e-09,184.0
correlated,0.6519227014526237,source:23,source:23,source,1,0.028588952968928823,0.8503809686739467,26.40914162439418,1e-09,185.0
correlated,0.6917210604085577,source:24,source:24,source,1,0.015416497773435293,0.8781867915663202,30.278983497230968,1e-08,186.0
correlated,0.7021625097938687,source:25,source:25,source,1,0.06229013832688054,0.9295011664441698,28.33071000135748,1e-09,187.0
correlated,0.6637670411177575,source:20,source:20,source,1,0.004675328116511421,0.8731598527992926,36.47574274256448,1e-09,188.0
correlated,0.675433799459124,source:20,source:20,source,1,0.13848143537704993,0.9164096136604742,31.43625615812336,1e-09,189.0
correlated,0.7968736244733262,source:23,source:23,source,1,0.001403167146877393,0.9086779432807865,23.83052574173184,1e-09,190.0
correlated,0.7133641212905236,source:24,source:24,source,1,0.01131254922147277,0.8880057329259878,42.40877009562201,1e-09,191.0
correlated,0.6687891256987051,source:23,source:23,source,1,0.00381203895871768,0.8531975126815662,31.93988585999299,1e-09,192.0
correlated,0.6865075249927585,source:22,source:22,source,1,0.014060968804506543,0.8730354126046777,36.52923977309258,1e-09,193.0
correlated,0.6579363386831459,source:18,source:18,source,1,0.006538586603551033,0.8923535306922018,38.043360694635524,1e-09,194.0
correlated,0.7462246730875836,source:22,source:22,source,1,0.02360155581411574,0.9197293820449497,18.41467898731859,1e-09,195.0
correlated,0.6588953909515632,source:24,source:24,source,1,0.03171728367198475,0.8987753826121493,33.33940129358599,1e-09,196.0
correlated,0.686703203698429,source:20,source:20,source,1,0.025189196531694085,0.9282261086526917,20.503718123137826,1e-09,197.0
correlated,0.6921348579111262,source:19,source:19,source,1,0.020179483522648718,0.8865173108297668,28.351458755952457,1e-09,198.0
correlated,0.6421461897771148,source:22,source:22,source,1,0.14918386022569738,0.8897843430690908,30.18943825315579,1e-09,199.0
correlated,0.6759667703142385,source:25,source:25,source,1,0.0018259439141385793,0.8727494999357929,24.50727557271612,1e-09,200.0
